user_id,item_description,date
3294,root vegetables,2014-01-03
3294,other vegetables,2014-01-03
3294,pastry,2014-02-26
3294,whipped/sour cream,2014-02-26
3294,pickled vegetables,2014-02-26
3294,grapes,2014-11-22
3295,yogurt,2014-06-03
3295,canned beer,2014-06-03
3295,hamburger meat,2014-07-06
3295,other vegetables,2014-07-06
3297,whole milk,2014-03-22
3297,butter,2014-03-22
3297,tropical fruit,2014-03-30
3297,yogurt,2014-03-30
3297,processed cheese,2014-05-29
3297,fruit/vegetable juice,2014-05-29
3297,frozen meals,2014-05-29
3298,whole milk,2014-05-02
3299,beef,2014-06-09
3299,waffles,2014-06-09
3299,ham,2014-09-01
3299,frozen meals,2014-09-01
3299,tropical fruit,2014-12-15
3299,sparkling wine,2014-12-15
3300,other vegetables,2014-07-31
3300,rolls/buns,2014-07-31
3300,soda,2014-07-31
3300,cat food,2014-07-31
3300,rolls/buns,2014-10-07
3302,hygiene articles,2014-06-22
3302,napkins,2014-06-22
3302,canned beer,2014-10-03
3303,dessert,2014-10-01
3303,dishes,2014-10-01
3303,root vegetables,2014-12-21
3304,bottled beer,2014-11-15
3305,soda,2014-06-03
3305,newspapers,2014-06-03
3305,whole milk,2014-08-24
3306,root vegetables,2014-05-02
3306,dog food,2014-05-02
3306,canned beer,2014-05-06
3306,whole milk,2014-05-06
3306,bottled beer,2014-07-21
3306,yogurt,2014-07-21
3306,soda,2014-11-12
3306,soda,2014-11-12
3307,sausage,2014-03-21
3308,tea,2014-05-11
3308,light bulbs,2014-05-11
3308,bottled water,2014-08-21
3308,shopping bags,2014-08-21
3308,brown bread,2014-08-21
3308,whole milk,2014-09-04
3308,processed cheese,2014-09-04
3308,pastry,2014-09-04
3308,other vegetables,2014-12-04
3308,frozen dessert,2014-12-04
3308,chewing gum,2014-12-04
3309,white bread,2014-01-30
3309,domestic eggs,2014-01-30
3309,beef,2014-03-19
3309,brown bread,2014-03-19
3309,whole milk,2014-06-06
3310,soda,2014-09-09
3310,chewing gum,2014-09-09
3310,rolls/buns,2014-09-09
3310,flour,2014-09-09
3310,canned beer,2015-01-17
3311,whole milk,2014-07-18
3311,shopping bags,2014-07-18
3311,frozen fish,2015-01-07
3312,rolls/buns,2014-05-27
3312,tidbits,2014-05-27
3313,bottled beer,2014-01-03
3313,hard cheese,2014-01-03
3313,whole milk,2014-11-23
3314,long life bakery product,2014-08-13
3315,frozen meals,2014-01-21
3315,whole milk,2014-01-21
3315,rolls/buns,2014-09-25
3315,canned beer,2014-09-25
3315,whole milk,2014-12-27
3315,chewing gum,2014-12-27
3316,rolls/buns,2014-10-09
3317,dessert,2014-06-16
3317,yogurt,2014-06-16
3317,shopping bags,2014-06-16
3317,soda,2014-10-08
3320,hamburger meat,2014-01-21
3320,rolls/buns,2014-01-21
3320,whipped/sour cream,2014-02-19
3320,bottled beer,2014-02-19
3320,processed cheese,2014-12-04
3321,butter,2014-02-05
3321,sliced cheese,2014-02-05
3321,frozen fish,2014-04-19
3321,salty snack,2014-04-19
3321,white bread,2014-11-03
3322,pip fruit,2014-01-08
3322,soda,2014-01-08
3322,beef,2014-08-13
3323,berries,2014-06-03
3323,fruit/vegetable juice,2014-06-03
3323,rolls/buns,2014-06-03
3323,pastry,2014-08-02
3324,ice cream,2014-07-05
3324,other vegetables,2014-07-05
3324,dog food,2014-10-11
3324,chewing gum,2014-10-11
3324,coffee,2014-10-11
3324,pastry,2014-12-29
3325,UHT-milk,2014-04-24
3325,cream cheese ,2014-04-24
3325,hard cheese,2014-11-04
3325,whipped/sour cream,2014-11-04
3325,whole milk,2014-11-16
3326,beverages,2014-07-03
3327,frozen potato products,2014-03-08
3327,chocolate marshmallow,2014-03-08
3327,semi-finished bread,2014-07-16
3327,rolls/buns,2014-07-16
3327,beef,2014-10-13
3327,other vegetables,2014-10-13
3329,cream cheese ,2014-04-06
3329,pastry,2014-04-06
3329,white bread,2014-08-09
3329,dog food,2014-08-09
3329,potato products,2014-08-09
3329,whole milk,2014-08-28
3329,yogurt,2014-08-28
3329,brown bread,2014-09-11
3329,whole milk,2014-09-11
3330,tropical fruit,2014-08-19
3332,pork,2014-09-21
3333,yogurt,2014-12-05
3334,pip fruit,2014-03-27
3334,vinegar,2014-03-27
3334,root vegetables,2014-09-01
3334,white wine,2014-09-01
3335,fruit/vegetable juice,2014-05-09
3335,canned fish,2014-05-09
3335,light bulbs,2014-05-09
3337,citrus fruit,2014-08-19
3337,whole milk,2014-08-19
3337,whole milk,2015-01-02
3338,hamburger meat,2014-05-26
3338,pasta,2014-05-26
3338,soda,2014-11-18
3338,other vegetables,2014-11-18
3338,pip fruit,2014-12-25
3341,brown bread,2014-06-10
3342,specialty fat,2014-06-09
3342,brandy,2014-06-09
3342,chocolate,2014-07-24
3342,ice cream,2014-07-24
3342,pork,2014-12-15
3343,butter milk,2014-02-21
3343,shopping bags,2014-02-21
3343,misc. beverages,2014-03-08
3343,salty snack,2014-03-08
3343,whole milk,2014-06-16
3343,rolls/buns,2014-06-16
3343,berries,2014-11-02
3344,rolls/buns,2014-01-14
3344,yogurt,2014-01-14
3344,canned beer,2014-01-21
3344,bottled water,2014-01-21
3344,tropical fruit,2014-02-05
3344,cling film/bags,2014-02-05
3344,sausage,2014-11-21
3344,margarine,2014-11-21
3344,whole milk,2015-01-04
3344,newspapers,2015-01-04
3346,beef,2014-11-08
3346,napkins,2014-11-08
3346,margarine,2014-11-29
3347,coffee,2014-10-01
3347,rolls/buns,2014-10-01
3347,soda,2014-11-21
3348,other vegetables,2014-01-18
3348,soda,2014-01-18
3348,pickled vegetables,2014-01-18
3348,other vegetables,2014-03-30
3348,frozen vegetables,2014-03-30
3348,dessert,2014-05-14
3348,brown bread,2014-05-14
3348,newspapers,2014-10-29
3348,cat food,2014-10-29
3349,rolls/buns,2014-01-18
3349,liquor,2014-01-18
3349,curd,2014-01-18
3349,other vegetables,2014-01-18
3349,tropical fruit,2014-09-07
3349,whole milk,2014-09-07
3349,organic sausage,2014-12-07
3350,citrus fruit,2014-01-21
3350,baking powder,2014-01-21
3350,rolls/buns,2014-05-23
3351,citrus fruit,2014-06-13
3353,root vegetables,2014-01-24
3353,yogurt,2014-01-24
3353,sparkling wine,2014-01-24
3353,chocolate,2014-07-13
3353,UHT-milk,2014-07-13
3353,sliced cheese,2014-07-13
3353,soda,2014-10-05
3354,sparkling wine,2014-05-14
3354,female sanitary products,2014-05-14
3354,berries,2014-11-12
3354,beverages,2014-11-12
3354,citrus fruit,2015-01-14
3354,pastry,2015-01-14
3354,other vegetables,2015-01-14
3356,soda,2014-02-21
3356,frozen vegetables,2014-02-21
3356,other vegetables,2014-06-26
3356,butter,2014-06-26
3356,beef,2014-08-11
3356,canned beer,2014-08-11
3356,UHT-milk,2014-09-30
3357,beverages,2014-05-19
3357,long life bakery product,2014-05-19
3357,hygiene articles,2014-05-19
3357,bottled beer,2014-06-22
3357,newspapers,2014-06-22
3357,pickled vegetables,2014-06-22
3358,cream cheese ,2014-09-09
3358,pudding powder,2014-09-09
3358,other vegetables,2014-10-22
3358,hard cheese,2014-10-22
3359,shopping bags,2014-07-06
3359,butter,2014-07-06
3359,white wine,2014-07-25
3359,misc. beverages,2014-07-25
3360,soda,2014-08-30
3360,butter milk,2014-08-30
3360,whipped/sour cream,2014-08-30
3360,rolls/buns,2014-12-04
3360,hamburger meat,2014-12-04
3361,white wine,2014-01-14
3361,bottled beer,2014-01-14
3361,softener,2014-06-23
3361,soda,2014-06-23
3361,cream cheese ,2014-07-25
3361,baking powder,2014-07-25
3361,butter milk,2014-12-19
3361,hygiene articles,2014-12-19
3362,pip fruit,2014-05-31
3363,root vegetables,2014-06-08
3363,rolls/buns,2014-06-08
3364,beef,2014-06-05
3364,herbs,2014-06-05
3364,oil,2014-06-05
3364,chocolate,2014-07-14
3365,meat,2014-10-17
3365,butter milk,2014-10-17
3365,canned beer,2015-01-02
3365,root vegetables,2015-01-02
3365,whole milk,2015-01-02
3365,whole milk,2015-01-02
3366,chewing gum,2014-05-28
3366,softener,2014-05-28
3366,white wine,2014-12-19
3367,sausage,2014-02-27
3368,rolls/buns,2014-08-21
3368,cream cheese ,2014-08-21
3368,white wine,2014-11-19
3369,specialty bar,2014-01-24
3369,rolls/buns,2014-01-24
3369,root vegetables,2014-07-18
3369,yogurt,2014-07-18
3370,root vegetables,2014-11-24
3370,hygiene articles,2014-11-24
3370,soda,2014-11-24
3370,other vegetables,2014-12-14
3372,pork,2014-02-25
3373,bottled water,2014-09-05
3374,bottled water,2014-07-29
3375,whipped/sour cream,2014-10-19
3375,bottled water,2014-10-19
3376,soda,2014-07-01
3376,other vegetables,2014-07-01
3377,pip fruit,2014-08-29
3378,pork,2014-01-20
3378,mayonnaise,2014-01-20
3378,canned fish,2014-03-13
3378,bottled water,2014-03-13
3378,rolls/buns,2014-03-13
3378,rolls/buns,2014-12-09
3378,onions,2014-12-09
3378,ham,2015-01-13
3379,roll products ,2014-10-12
3380,yogurt,2014-02-23
3380,soda,2014-02-23
3380,frozen fish,2014-02-23
3380,other vegetables,2014-08-16
3381,grapes,2014-05-12
3381,coffee,2014-05-12
3381,butter,2014-10-30
3382,cat food,2014-01-04
3382,yogurt,2014-01-04
3382,bottled beer,2014-01-04
3382,pastry,2014-01-04
3382,candy,2014-01-09
3382,tropical fruit,2014-01-09
3382,rolls/buns,2014-01-09
3382,dessert,2014-11-13
3383,pet care,2014-09-19
3383,bottled water,2014-09-19
3383,other vegetables,2014-11-13
3383,syrup,2014-11-13
3383,soda,2014-12-02
3384,sugar,2014-07-23
3384,fruit/vegetable juice,2014-07-23
3384,dessert,2014-08-03
3384,frozen meals,2014-08-03
3384,rolls/buns,2014-09-23
3384,seasonal products,2014-09-23
3384,photo/film,2014-11-13
3385,UHT-milk,2014-04-05
3386,fruit/vegetable juice,2014-03-18
3386,pasta,2014-03-18
3386,other vegetables,2014-07-08
3386,baking powder,2014-07-08
3386,root vegetables,2014-10-05
3387,curd,2014-09-05
3387,sliced cheese,2014-09-05
3387,frozen fish,2014-09-05
3387,shopping bags,2014-09-22
3389,chocolate,2014-06-30
3389,yogurt,2014-06-30
3389,bottled water,2014-07-12
3389,butter milk,2014-07-12
3389,ice cream,2014-07-20
3390,whole milk,2014-02-12
3390,shopping bags,2014-02-12
3390,newspapers,2014-11-30
3390,cat food,2014-11-30
3390,canned beer,2015-01-12
3393,whole milk,2014-02-07
3393,frozen potato products,2014-02-07
3393,whole milk,2014-02-25
3393,canned vegetables,2014-02-25
3393,bottled water,2014-06-25
3393,shopping bags,2014-06-25
3394,yogurt,2014-11-22
3395,soda,2014-03-17
3396,cream cheese ,2014-01-19
3396,whole milk,2014-01-19
3396,pork,2014-05-11
3396,bottled beer,2014-05-11
3396,flour,2014-05-11
3396,packaged fruit/vegetables,2014-07-13
3396,yogurt,2014-07-13
3396,frozen fish,2014-10-24
3397,bottled beer,2014-07-10
3397,white bread,2014-07-10
3397,whipped/sour cream,2014-10-28
3398,chocolate,2014-04-01
3398,cat food,2014-04-01
3398,hygiene articles,2014-04-15
3398,white bread,2014-04-15
3398,brown bread,2015-01-18
3398,rolls/buns,2015-01-18
3398,citrus fruit,2015-01-18
3398,frozen fish,2015-01-18
3399,brown bread,2014-05-25
3399,rolls/buns,2014-05-25
3399,soda,2014-05-25
3400,rolls/buns,2014-02-15
3400,hard cheese,2014-02-15
3400,bottled water,2014-10-07
3401,pip fruit,2014-03-17
3401,chewing gum,2014-03-17
3402,white bread,2014-05-17
3402,coffee,2014-05-17
3402,newspapers,2014-08-01
3402,rolls/buns,2014-08-01
3402,roll products ,2014-12-24
3402,soda,2014-12-24
3402,flour,2014-12-26
3402,flower (seeds),2014-12-26
3403,bottled water,2014-01-21
3403,baking powder,2014-01-21
3403,UHT-milk,2014-01-21
3403,canned beer,2014-02-26
3403,brown bread,2014-02-26
3403,curd,2014-04-16
3405,whole milk,2014-08-20
3407,bottled water,2014-01-09
3407,cream cheese ,2014-01-09
3407,bottled beer,2014-01-09
3407,onions,2014-11-09
3407,curd,2014-11-09
3407,coffee,2014-12-16
3408,root vegetables,2014-07-04
3409,grapes,2014-05-15
3409,whipped/sour cream,2014-05-15
3409,soda,2014-08-09
3410,shopping bags,2014-01-20
3410,cream cheese ,2014-01-20
3410,packaged fruit/vegetables,2014-02-22
3410,pastry,2014-02-22
3410,whole milk,2015-01-16
3411,other vegetables,2014-02-05
3411,dessert,2014-02-05
3411,whole milk,2014-03-12
3411,roll products ,2014-03-12
3411,whole milk,2014-11-30
3413,frankfurter,2014-02-08
3413,hard cheese,2014-02-08
3413,beverages,2014-10-27
3414,bottled water,2014-02-04
3414,cream cheese ,2014-02-04
3414,whipped/sour cream,2014-05-22
3414,whole milk,2014-05-22
3414,cream cheese ,2014-05-22
3415,other vegetables,2014-10-06
3416,butter milk,2014-05-04
3416,bottled beer,2014-05-04
3416,rice,2014-05-04
3416,canned vegetables,2014-05-04
3416,chicken,2014-07-13
3417,rolls/buns,2014-02-09
3418,beverages,2014-11-27
3420,pip fruit,2014-08-20
3420,bottled beer,2014-08-20
3420,margarine,2014-10-15
3421,frankfurter,2014-03-13
3421,dessert,2014-03-13
3421,pet care,2014-06-13
3421,pastry,2014-06-13
3421,red/blush wine,2014-06-13
3421,sugar,2014-10-18
3421,waffles,2014-10-18
3421,soda,2014-10-18
3422,root vegetables,2014-07-27
3423,bottled water,2014-03-15
3423,domestic eggs,2014-03-15
3423,whipped/sour cream,2014-07-16
3423,chocolate,2014-07-16
3423,bottled water,2014-11-07
3424,root vegetables,2014-08-05
3424,other vegetables,2014-08-05
3424,whole milk,2014-08-05
3424,frozen meals,2014-08-05
3424,frankfurter,2015-01-05
3425,pastry,2014-02-07
3425,newspapers,2014-02-07
3425,citrus fruit,2014-05-01
3425,soda,2014-05-01
3425,tropical fruit,2014-12-15
3426,pork,2014-02-05
3426,pip fruit,2014-02-05
3426,root vegetables,2014-08-17
3426,misc. beverages,2014-08-17
3426,hard cheese,2014-10-21
3427,meat,2014-05-06
3427,yogurt,2014-05-06
3427,rolls/buns,2014-10-16
3427,soda,2014-10-16
3427,red/blush wine,2014-10-16
3427,beverages,2014-11-05
3428,other vegetables,2014-05-03
3428,curd,2014-05-03
3428,brown bread,2014-10-21
3429,fruit/vegetable juice,2014-10-03
3429,root vegetables,2014-10-03
3429,other vegetables,2015-01-04
3429,soda,2015-01-04
3429,hard cheese,2015-01-04
3429,coffee,2015-01-04
3429,whipped/sour cream,2015-01-04
3430,other vegetables,2014-12-01
3430,pot plants,2014-12-01
3430,vinegar,2014-12-01
3430,tropical fruit,2014-12-08
3431,canned fish,2014-07-31
3433,root vegetables,2015-01-10
3433,red/blush wine,2015-01-10
3435,other vegetables,2014-01-22
3435,bottled water,2014-01-22
3435,hamburger meat,2014-05-29
3435,pasta,2014-05-29
3435,tropical fruit,2014-07-30
3435,rice,2014-07-30
3435,rolls/buns,2014-08-11
3435,butter,2014-08-11
3437,hamburger meat,2014-04-19
3437,shopping bags,2014-04-19
3437,soda,2014-04-25
3437,canned vegetables,2014-04-25
3437,beef,2014-07-11
3437,frozen vegetables,2014-07-11
3437,butter milk,2014-09-19
3437,pickled vegetables,2014-09-19
3437,cream cheese ,2014-10-31
3437,frozen vegetables,2014-10-31
3438,citrus fruit,2014-02-06
3438,rolls/buns,2014-02-06
3438,chicken,2014-11-06
3438,white wine,2014-11-06
3439,candy,2014-03-28
3439,newspapers,2014-03-28
3439,female sanitary products,2014-03-28
3439,whole milk,2014-04-27
3439,soda,2014-04-27
3439,frozen vegetables,2014-05-14
3439,liquor (appetizer),2014-05-14
3439,white bread,2014-06-12
3441,other vegetables,2014-04-20
3442,rolls/buns,2014-02-03
3442,brandy,2014-02-03
3442,citrus fruit,2014-11-11
3442,root vegetables,2014-11-11
3442,canned fish,2014-11-16
3443,sausage,2014-09-26
3444,canned beer,2014-07-01
3444,syrup,2014-07-01
3444,brown bread,2014-07-01
3444,rice,2014-07-01
3444,pastry,2014-08-04
3444,napkins,2014-08-04
3444,shopping bags,2014-08-04
3445,sausage,2015-01-10
3447,soda,2014-01-28
3447,white bread,2014-01-28
3447,frozen vegetables,2014-01-28
3447,margarine,2014-06-30
3447,soda,2014-06-30
3448,beef,2014-09-26
3450,root vegetables,2014-03-04
3450,soda,2014-03-04
3450,beverages,2014-05-20
3450,pastry,2014-05-20
3450,pastry,2014-11-26
3451,soda,2014-08-01
3451,soda,2014-08-01
3451,semi-finished bread,2014-08-06
3452,meat,2014-02-21
3452,white bread,2014-02-21
3452,canned beer,2014-12-23
3452,rolls/buns,2014-12-23
3452,berries,2015-01-11
3453,UHT-milk,2014-04-09
3455,canned beer,2015-01-02
3456,canned fish,2014-01-31
3456,yogurt,2014-01-31
3456,softener,2014-12-24
3456,margarine,2014-12-24
3457,chicken,2014-03-17
3457,chocolate marshmallow,2014-03-17
3457,hygiene articles,2014-03-17
3457,whole milk,2014-09-11
3457,bottled water,2014-09-11
3458,sausage,2014-04-29
3458,pastry,2014-04-29
3458,rolls/buns,2014-06-27
3458,mustard,2014-06-27
3458,other vegetables,2014-12-23
3459,white bread,2014-04-12
3459,processed cheese,2014-04-12
3459,pastry,2014-06-21
3461,soda,2014-05-19
3461,white bread,2014-05-19
3461,chocolate,2014-05-19
3462,citrus fruit,2014-01-10
3462,other vegetables,2014-01-10
3462,dessert,2014-01-10
3462,bottled beer,2014-01-10
3462,pet care,2014-04-02
3462,rolls/buns,2014-04-02
3462,pip fruit,2014-09-21
3462,rolls/buns,2014-09-21
3462,fruit/vegetable juice,2014-09-21
3462,pasta,2014-09-21
3462,rolls/buns,2014-11-10
3462,bottled water,2014-11-10
3464,margarine,2014-06-30
3464,chocolate,2014-06-30
3464,salt,2014-07-03
3465,condensed milk,2014-01-27
3465,shopping bags,2014-01-27
3465,long life bakery product,2014-01-27
3465,canned fish,2014-02-19
3465,yogurt,2014-02-19
3465,napkins,2014-02-19
3465,fruit/vegetable juice,2014-04-21
3465,dessert,2014-04-21
3465,tropical fruit,2014-09-30
3465,whipped/sour cream,2014-09-30
3465,bottled water,2015-01-11
3465,soda,2015-01-11
3466,other vegetables,2014-05-31
3466,rolls/buns,2014-05-31
3466,rolls/buns,2014-05-31
3466,whole milk,2014-05-31
3466,newspapers,2014-05-31
3466,misc. beverages,2014-09-12
3467,citrus fruit,2014-07-04
3467,shopping bags,2014-07-04
3467,pastry,2014-08-11
3467,citrus fruit,2014-08-11
3467,beef,2014-10-20
3467,pastry,2014-10-20
3468,butter,2014-01-21
3468,dish cleaner,2014-01-21
3468,whipped/sour cream,2014-02-06
3469,chicken,2014-04-02
3469,other vegetables,2014-04-02
3469,whole milk,2014-11-04
3470,flower (seeds),2014-11-22
3471,frankfurter,2015-01-14
3471,hygiene articles,2015-01-14
3473,tropical fruit,2014-02-08
3474,rolls/buns,2014-01-19
3474,curd,2014-01-19
3474,fruit/vegetable juice,2014-01-31
3474,long life bakery product,2014-01-31
3474,other vegetables,2014-10-29
3474,other vegetables,2014-10-29
3474,soda,2014-10-29
3474,dish cleaner,2014-10-29
3475,whole milk,2014-01-09
3475,canned fish,2014-01-09
3475,other vegetables,2014-12-23
3476,ice cream,2014-02-04
3476,pastry,2014-02-04
3476,frozen meals,2014-05-02
3476,rolls/buns,2014-05-02
3476,chocolate marshmallow,2014-05-02
3476,white bread,2014-05-07
3476,fruit/vegetable juice,2014-05-07
3476,meat,2014-06-30
3477,tropical fruit,2014-07-17
3477,bottled water,2014-07-17
3479,herbs,2014-06-06
3479,pip fruit,2014-06-06
3479,turkey,2014-07-06
3479,long life bakery product,2014-07-06
3479,rolls/buns,2014-10-05
3480,other vegetables,2014-04-18
3480,bottled water,2014-04-18
3480,flour,2014-08-29
3480,baking powder,2014-08-29
3480,beverages,2014-08-31
3480,white wine,2014-08-31
3480,frozen potato products,2014-08-31
3480,root vegetables,2014-10-08
3481,yogurt,2014-05-30
3482,root vegetables,2014-01-13
3482,oil,2014-01-13
3482,soda,2014-01-13
3482,brown bread,2014-07-24
3482,domestic eggs,2014-07-24
3482,pastry,2014-07-30
3483,citrus fruit,2014-10-19
3483,sliced cheese,2014-10-19
3483,frozen vegetables,2015-01-15
3484,newspapers,2014-04-07
3484,frozen meals,2014-04-07
3484,pip fruit,2014-06-08
3484,pickled vegetables,2014-06-08
3484,UHT-milk,2014-11-19
3484,rolls/buns,2014-11-19
3484,beef,2014-12-25
3484,shopping bags,2014-12-25
3485,pork,2014-05-21
3485,napkins,2014-05-21
3485,rolls/buns,2014-10-11
3486,whole milk,2014-01-27
3486,whipped/sour cream,2014-01-27
3486,soap,2014-12-09
3487,whole milk,2014-03-25
3487,onions,2014-03-25
3487,whipped/sour cream,2014-05-22
3487,frozen vegetables,2014-05-22
3487,rolls/buns,2014-07-09
3487,domestic eggs,2014-07-09
3487,rolls/buns,2014-09-01
3487,seasonal products,2014-09-01
3487,rolls/buns,2014-09-02
3487,bottled water,2014-09-02
3488,curd,2014-06-25
3489,yogurt,2014-08-26
3489,margarine,2014-08-26
3489,long life bakery product,2014-08-26
3489,coffee,2014-08-26
3489,whole milk,2014-11-01
3489,frozen dessert,2014-11-01
3489,popcorn,2014-11-01
3489,misc. beverages,2015-01-09
3489,tropical fruit,2015-01-09
3491,tropical fruit,2014-06-19
3491,cat food,2014-06-19
3491,detergent,2014-06-21
3491,newspapers,2014-06-21
3491,root vegetables,2014-06-26
3491,specialty bar,2014-06-26
3491,rolls/buns,2014-11-12
3493,beef,2014-01-12
3493,candy,2014-01-12
3493,soda,2014-03-26
3493,frozen dessert,2014-03-26
3493,canned beer,2014-09-02
3494,root vegetables,2014-03-31
3495,fruit/vegetable juice,2014-02-18
3495,canned vegetables,2014-02-18
3495,pastry,2014-03-09
3495,hygiene articles,2014-03-09
3495,domestic eggs,2014-10-22
3495,candy,2014-10-22
3495,canned beer,2015-01-02
3495,whole milk,2015-01-02
3496,tropical fruit,2014-03-26
3496,rolls/buns,2014-03-26
3496,Instant food products,2014-03-26
3496,misc. beverages,2014-11-08
